conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
308,"658, 15475",Philippines,Government of Philippines,154,,"ASG, BIFM-K","277, 6999",,1,Mindanao,2018,83,83,83,3,Philippines,840,,,,840,840,3,25.1
308,656,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1989,115,115,115,3,Philippines,840,,,,840,840,3,25.1
308,"656, 657",Philippines,Government of Philippines,154,,"MILF, MNLF","275, 276",,1,Mindanao,1990,141,141,141,3,Philippines,840,,,,840,840,3,25.1
308,"656, 658",Philippines,Government of Philippines,154,,"ASG, MNLF","275, 277",,1,Mindanao,1993,154,154,178,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,1994,196,196,213,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,1996,180,180,184,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,1997,270,230,348,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,1998,93,93,93,3,Philippines,840,,,,840,840,3,25.1
308,657,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1999,106,73,135,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2000,1427,1405,1559,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658, 659",Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - NM","276, 277, 278",,1,Mindanao,2001,859,578,921,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2002,382,382,416,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2003,820,695,1036,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2004,69,66,99,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658, 659",Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - NM","276, 277, 278",,1,Mindanao,2005,236,233,287,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658, 660",Philippines,Government of Philippines,154,,"ASG, MILF, MNLF - HM","276, 277, 279",,1,Mindanao,2007,307,307,326,3,Philippines,840,,,,840,840,3,25.1
308,657,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,2008,297,297,546,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2009,517,501,548,3,Philippines,840,,,,840,840,3,25.1
308,"657, 658",Philippines,Government of Philippines,154,,"ASG, MILF","276, 277",,1,Mindanao,2011,146,146,171,3,Philippines,840,,,,840,840,3,25.1
308,658,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,1995,116,116,122,3,Philippines,840,,,,840,840,3,25.1
308,658,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2006,50,50,116,3,Philippines,840,,,,840,840,3,25.1
308,658,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2010,74,74,85,3,Philippines,840,,,,840,840,3,25.1
308,658,Philippines,Government of Philippines,154,Government of Malaysia,ASG,277,,1,Mindanao,2017,84,84,90,4,"Malaysia, Philippines",840,820,,,840,"820, 840",3,25.1
308,658,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2019,35,35,35,3,Philippines,840,,,,840,840,3,25.1
308,658,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,2020,108,108,109,3,Philippines,840,,,,840,840,3,25.1
335,11299,India,Government of India,141,,NLFT-B,2939,,1,Tripura,2004,26,26,26,3,India,750,,,,750,750,3,25.1
335,739,India,Government of India,141,,ATTF,306,,1,Tripura,1992,29,29,31,3,India,750,,,,750,750,3,25.1
335,"739, 740",India,Government of India,141,,"ATTF, NLFT","306, 307",,1,Tripura,1997,72,52,72,3,India,750,,,,750,750,3,25.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,1999,32,38,38,3,India,750,,,,750,750,3,25.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2000,61,59,64,3,India,750,,,,750,750,3,25.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2001,32,32,32,3,India,750,,,,750,750,3,25.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2002,40,40,40,3,India,750,,,,750,750,3,25.1
335,740,India,Government of India,141,,NLFT,307,,1,Tripura,2003,32,32,32,3,India,750,,,,750,750,3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2018,27,14,87,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2019,480,365,1013,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2020,170,161,208,3,"Bangladesh, Myanmar (Burma)",775,,,,775,"771, 775",3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2022,134,133,292,3,"Bangladesh, Myanmar (Burma)",775,,,,775,"771, 775",3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2023,80,80,140,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,11387,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2024,515,513,941,3,"Bangladesh, Myanmar (Burma)",775,,,,775,"771, 775",3,25.1
223,15069,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2016,86,84,129,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,15069,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,2017,393,393,404,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,442,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1991,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,25.1
223,442,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1994,109,109,109,3,Myanmar (Burma),775,,,,775,775,3,25.1
325,"709, 11521",Pakistan,Government of Pakistan,142,,"BLA, UBA","287, 3192",,1,Balochistan,2016,94,94,94,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2019,37,37,37,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2020,120,77,121,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2021,129,109,147,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2022,154,115,290,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2023,110,48,208,3,Pakistan,770,,,,770,770,3,25.1
325,16177,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2024,300,236,675,3,"Iran, Pakistan",770,,,,770,"630, 770",3,25.1
325,"708, 709, 711",Pakistan,Government of Pakistan,142,,"BLA, BLF, BRA","287, 289, 1166",,1,Balochistan,2012,118,118,362,3,Pakistan,770,,,,770,770,3,25.1
325,"708, 709, 711",Pakistan,Government of Pakistan,142,,"BLA, BLF, BRA","287, 289, 1166",,1,Balochistan,2015,107,107,107,3,Pakistan,770,,,,770,770,3,25.1
325,709,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2004,43,43,58,3,Pakistan,770,,,,770,770,3,25.1
325,"709, 710",Pakistan,Government of Pakistan,142,,"BLA, Baloch Ittehad","287, 288",,1,Balochistan,2006,200,200,209,3,Pakistan,770,,,,770,770,3,25.1
325,709,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2007,83,82,331,3,Pakistan,770,,,,770,770,3,25.1
325,"709, 711",Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,2008,197,186,233,3,Pakistan,770,,,,770,770,3,25.1
325,"709, 711",Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,2009,81,81,102,3,Pakistan,770,,,,770,770,3,25.1
325,709,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2011,42,42,123,3,Pakistan,770,,,,770,770,3,25.1
325,709,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,2013,45,45,45,3,Pakistan,770,,,,770,770,3,25.1
325,"709, 711",Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,2014,90,90,90,3,Pakistan,770,,,,770,770,3,25.1
14074,11545,Somalia,Government of Somalia,95,,Republic of Somaliland,675,,1,Somaliland,2018,121,105,172,3,Somalia,520,,,,520,520,4,25.1
287,"11798, 14842",Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA","3553, 6513",,2,,2020,139,135,201,4,"Burundi, DR Congo (Zaire)",516,490,,,516,"490, 516",4,25.1
287,"11798, 14842",Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA","3553, 6513",,2,,2022,242,234,268,4,DR Congo (Zaire),516,490,,,516,490,4,25.1
287,"14528, 14649, 14842",Burundi,Government of Burundi,93,,"FPB, Military faction (forces of Godefroid Niyombare), RED-TABARA","6187, 6297, 6513",,2,,2015,185,185,188,3,Burundi,516,,,,516,516,4,25.1
287,14842,Burundi,Government of Burundi,93,,RED-TABARA,6513,,2,,2014,56,56,56,3,Burundi,516,,,,516,516,4,25.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2019,61,60,96,4,"Burundi, DR Congo (Zaire)",516,490,,,516,"516, 490",4,25.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2021,26,26,29,4,"Burundi, DR Congo (Zaire)",516,490,,,516,"516, 490",4,25.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2023,93,32,99,4,"Burundi, DR Congo (Zaire)",516,490,,,516,"516, 490",4,25.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2024,60,57,108,4,"Burundi, DR Congo (Zaire)",516,490,,,516,"516, 490",4,25.1
287,593,Burundi,Government of Burundi,93,,Palipehutu,430,,2,,1991,272,272,551,3,Burundi,516,,,,516,516,4,25.1
287,593,Burundi,Government of Burundi,93,,Palipehutu,430,,2,,1992,61,61,61,3,Burundi,516,,,,516,516,4,25.1
287,594,Burundi,Government of Burundi,93,,CNDD,431,,2,,1994,56,56,532,3,Burundi,516,,,,516,516,4,25.1
287,"594, 596",Burundi,Government of Burundi,93,,"CNDD, Palipehutu-FNL","431, 432",,2,,1995,382,308,926,3,Burundi,516,,,,516,516,4,25.1
287,"594, 596",Burundi,Government of Burundi,93,,"CNDD, Palipehutu-FNL","431, 432",,2,,1996,987,787,1462,3,Burundi,516,,,,516,516,4,25.1
287,"594, 595, 596",Burundi,Government of Burundi,93,,"CNDD, Frolina, Palipehutu-FNL","431, 432, 433",,2,,1997,1159,1048,1944,3,Burundi,516,,,,516,516,4,25.1
287,"594, 596, 597",Burundi,Government of Burundi,93,,"CNDD, CNDD-FDD, Palipehutu-FNL","431, 432, 434",,2,,1998,843,732,933,3,Burundi,516,,,,516,516,4,25.1
287,"596, 597",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,1999,781,545,953,3,Burundi,516,,,,516,516,4,25.1
287,"596, 597",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,2000,1529,1357,2246,3,Burundi,516,,,,516,516,4,25.1
287,"596, 597",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,2001,1246,1211,2598,3,"Burundi, DR Congo (Zaire)",516,,,,516,"516, 490",4,25.1
287,"596, 597",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,2002,1293,940,1680,3,"Burundi, DR Congo (Zaire)",516,,,,516,"516, 490",4,25.1
287,"596, 597",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,2003,912,885,1424,3,Burundi,516,,,,516,516,4,25.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2004,433,411,471,3,Burundi,516,,,,516,516,4,25.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2005,298,298,380,3,Burundi,516,,,,516,516,4,25.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2006,141,141,141,3,Burundi,516,,,,516,516,4,25.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2008,226,226,233,3,Burundi,516,,,,516,516,4,25.1
11345,"11805, 12413",South Sudan,Government of South Sudan,113,,"SPLM/A - IO, SSDM/A - Cobra Faction","3563, 4226",,2,,2013,926,926,2318,3,South Sudan,626,,,,626,626,4,25.1
11345,"11978, 11979",South Sudan,Government of South Sudan,113,,"SSDM/A, SSLM/A","1108, 1124",,2,,2011,216,216,326,3,South Sudan,626,,,,626,626,4,25.1
11345,11979,South Sudan,Government of South Sudan,113,,SSLM/A,1124,,2,,2012,137,137,137,3,South Sudan,626,,,,626,626,4,25.1
11345,12413,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,,2,,2014,1667,719,2993,4,South Sudan,626,500,,,626,626,4,25.1
11345,12413,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,,2,,2015,493,492,522,4,South Sudan,626,500,,,626,626,4,25.1
11345,12413,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,2016,735,734,1155,3,South Sudan,626,,,,626,626,4,25.1
11345,12413,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,2017,484,478,684,3,"South Sudan, Uganda",626,,,,626,"626, 500",4,25.1
11345,12413,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,2018,526,497,727,3,South Sudan,626,,,,626,626,4,25.1
11345,15195,South Sudan,Government of South Sudan,113,,NAS,6794,,2,,2019,110,102,188,3,South Sudan,626,,,,626,626,4,25.1
11345,15195,South Sudan,Government of South Sudan,113,,NAS,6794,,2,,2020,58,49,135,3,South Sudan,626,,,,626,626,4,25.1
11345,"15195, 17033",South Sudan,Government of South Sudan,113,,"NAS, SPLM/A - IO - Kitgwang","6794, 8201",,2,,2021,188,188,209,3,South Sudan,626,,,,626,626,4,25.1
227,"451, 452, 11932",India,Government of India,141,,"CPI-ML-J, MCC, PWG","193, 194, 3946",,2,,2000,196,189,201,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1991,78,78,78,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1992,322,322,502,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1993,182,174,193,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1994,68,68,68,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1996,173,172,173,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1997,84,78,85,3,India,750,,,,750,750,3,25.1
227,451,India,Government of India,141,,PWG,193,,2,,1998,99,99,111,3,India,750,,,,750,750,3,25.1
227,"451, 452",India,Government of India,141,,"MCC, PWG","193, 194",,2,,1999,126,120,130,3,India,750,,,,750,750,3,25.1
227,"451, 452",India,Government of India,141,,"MCC, PWG","193, 194",,2,,2001,173,158,173,3,India,750,,,,750,750,3,25.1
227,"451, 452",India,Government of India,141,,"MCC, PWG","193, 194",,2,,2002,179,178,189,3,India,750,,,,750,750,3,25.1
227,"451, 452",India,Government of India,141,,"MCC, PWG","193, 194",,2,,2003,99,99,104,3,India,750,,,,750,750,3,25.1
227,"451, 452",India,Government of India,141,,"MCC, PWG","193, 194",,2,,2004,71,71,71,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2005,199,199,241,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2006,546,489,608,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2007,377,373,404,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2008,384,376,437,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2009,522,513,654,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2010,569,556,664,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2011,299,299,348,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2012,245,237,278,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2013,215,209,236,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2014,198,171,245,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2015,146,146,205,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2016,268,244,323,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2017,245,244,246,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2018,309,304,321,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2019,216,216,217,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2020,153,152,175,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2021,181,175,193,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2022,75,75,75,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2023,96,95,97,3,India,750,,,,750,750,3,25.1
227,453,India,Government of India,141,,CPI-Maoist,195,,2,,2024,325,319,360,3,India,750,,,,750,750,3,25.1
11342,11971,India,Government of India,141,,GNLA,1163,,1,Garoland,2012,27,23,27,3,India,750,,,,750,750,3,25.1
11342,11971,India,Government of India,141,,GNLA,1163,,1,Garoland,2014,26,23,32,3,India,750,,,,750,750,3,25.1
264,"550, 11972",Myanmar (Burma),Government of Myanmar (Burma),144,,"RCSS, SSPP","256, 1122",,1,Shan,2011,170,169,172,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,"550, 11972",Myanmar (Burma),Government of Myanmar (Burma),144,,"RCSS, SSPP","256, 1122",,1,Shan,2013,83,80,85,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,11972,Myanmar (Burma),Government of Myanmar (Burma),144,,SSPP,1122,,1,Shan,2015,77,77,308,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,549,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1,Shan,1993,130,130,230,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,549,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1,Shan,1994,526,526,984,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,549,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1,Shan,1995,174,174,332,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,1996,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,1997,152,152,157,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,1998,25,4,25,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,1999,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2000,69,69,69,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2001,117,117,117,3,"Myanmar (Burma), Thailand",775,,,,775,"775, 800",3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2002,184,183,250,3,"Myanmar (Burma), Thailand",775,,,,775,"775, 800",3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2005,27,27,28,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2006,48,38,49,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2007,29,29,29,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2008,31,31,31,3,Myanmar (Burma),775,,,,775,775,3,25.1
264,550,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1,Shan,2009,52,52,60,3,Myanmar (Burma),775,,,,775,775,3,25.1
