ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1956-12-09,1956-12-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1956-12-30,1957-01-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-03-17,1957-03-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-03-24,1957-03-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-07-07,1957-07-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-07-14,1957-07-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,12.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-07-21,1957-07-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-07-28,1957-08-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,7.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-08-04,1957-08-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,21.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-08-11,1957-08-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,22.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-08-18,1957-08-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,20.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-08-25,1957-08-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,12.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-09-01,1957-09-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-09-08,1957-09-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-09-15,1957-09-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-09-29,1957-10-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-10-06,1957-10-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1957-10-27,1957-11-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-03-30,1958-04-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-07-13,1958-07-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-08-17,1958-08-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-08-24,1958-08-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-09-21,1958-09-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-09-28,1958-10-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-10-05,1958-10-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-10-12,1958-10-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-11-09,1958-11-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1958-12-21,1958-12-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-06-28,1959-07-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-07-26,1959-08-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-08-02,1959-08-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-09-06,1959-09-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-11-01,1959-11-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1959-11-29,1959-12-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-01-17,1960-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-07-31,1960-08-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-08-21,1960-08-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-09-04,1960-09-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-09-11,1960-09-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-09-18,1960-09-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-09-25,1960-10-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1960-10-09,1960-10-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1961-03-12,1961-03-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1961-10-15,1961-10-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1962-07-22,1962-07-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,NA,NA,1962-11-04,1962-11-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-01-10,1954-01-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-01-17,1954-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-01-24,1954-01-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-01-31,1954-02-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-02-07,1954-02-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-03-14,1954-03-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-04-18,1954-04-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-05-16,1954-05-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-05-23,1954-05-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-05-30,1954-06-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-06-06,1954-06-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-06-13,1954-06-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-06-27,1954-07-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-07-04,1954-07-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,10.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-07-11,1954-07-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,8.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-07-18,1954-07-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,7.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-07-25,1954-07-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,12.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-08-01,1954-08-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,14.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-08-08,1954-08-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,18.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-08-15,1954-08-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,18.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-08-22,1954-08-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,16.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-08-29,1954-09-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,36.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-09-05,1954-09-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,34.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-09-12,1954-09-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,33.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-09-19,1954-09-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-09-26,1954-10-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,27.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-10-03,1954-10-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,28.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-10-10,1954-10-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,22.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-10-17,1954-10-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,19.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-10-24,1954-10-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-10-31,1954-11-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,8.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-11-07,1954-11-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-11-14,1954-11-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-11-21,1954-11-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-11-28,1954-12-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,NA,NA,1954-12-05,1954-12-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
