CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10084,ID0075,2011,YES,Blackburn with Darwen,Blackburn with Darwen,United Kingdom,Europe,Europe,Northern Europe,,,148000,-2.482,53.746,0.2,0.01,NA,0.21,0.09,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10085,C039,2019,YES,Blacksburg,"Blacksburg-Christiansburg-Radford, VA Metro Area",United States,North America,North America,Northern America,Virginia,VA,178148,-80.5764477,37.1317924,0.053179,0.004624,NA,0.057803,0.018497,0.923699,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10086,C040,2019,YES,Bloomington,"Bloomington, IN Metro Area",United States,North America,North America,Northern America,Indiana,IN,160738,-86.5263857,39.165325,0.073406,0.009627,NA,0.083032,0.01444,0.902527,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10087,C041,2019,YES,Bloomington,"Bloomington, IL Metro Area",United States,North America,North America,Northern America,Illinois,IL,186676,-88.986971,40.472926,0.049544,0.005215,NA,0.054759,0.005215,0.940026,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10088,C042,2019,YES,Bloomsburg,"Bloomsburg-Berwick, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,84777,-76.2332676,41.0545292,0.044318,0.001136,NA,0.045455,0.001136,0.953409,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10089,ID0077,2002,NO,Bochum,Bochum,Germany,Europe,Europe,Western Europe,,,388869,7.221,51.479,0.18,0.06,NA,0.24,0.2,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10089,ID0076,2010,YES,Bochum,Bochum,Germany,Europe,Europe,Western Europe,,,374737,7.221,51.479,0.18,0.06,NA,0.24,0.2,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10090,ID0078,2014,YES,Bodo,Bodo,Norway,Europe,Europe,Northern Europe,,,49731,14.405,67.277,0.24,0.07,NA,0.31,0.05,0.64,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10091,ID0080,2008,NO,Bogota,Bogotá,Colombia,South America,Latin America and Caribbean,South America,,,7980000,-74.08,4.64,0.15,0.02,NA,0.17,0.64,0.19,Upper middle income,EOD Bogotá,https://www.simur.gov.co/encuestas-de-movilidad,6979.725135
M10091,ID0081,2015,NO,Bogota,Bogotá,Colombia,South America,Latin America and Caribbean,South America,,,7181000,-74.08,4.64,0.289903,0.044028,NA,0.33393,0.33321,0.33286,Upper middle income,EOD Bogotá,https://www.simur.gov.co/encuestas-de-movilidad,6979.725135
M10091,ID0079,2019,NO,Bogota,Bogotá,Colombia,South America,Latin America and Caribbean,South America,,,7181000,-74.08,4.64,0.238523,0.065868,NA,0.30439,0.36128,0.33433,Upper middle income,EOD Bogotá,https://www.simur.gov.co/encuestas-de-movilidad,6979.725135
M10091,ID0664,2023,YES,Bogota,Bogotá,Colombia,South America,Latin America and Caribbean,South America,,,7181000,-74.08,4.64,0.275245843,0.073015828,0.073073226,0.348261671,0.383255708,0.268482622,Upper middle income,Encuesta de Movilidad Bogotá-Región,https://bogota.gov.co/mi-ciudad/movilidad/encuesta-de-movilidad-bogota-region-transporte-publico-y-viajes-pie,6979.725135
M10092,C043,2019,YES,Boise City,"Boise City, ID Metro Area",United States,North America,North America,Northern America,Idaho,ID,631462,-116.2146068,43.6187102,0.020408,0.014406,NA,0.034814,0.0012,0.963986,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10093,ID0083,2001,NO,Bologna,Bologna,Italy,Europe,Europe,Southern Europe,,,402073,11.336,44.522,0.148515,0.049505,NA,0.19802,0.18812,0.61386,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10093,ID0082,2016,YES,Bologna,Bologna,Italy,Europe,Europe,Southern Europe,,,373026,11.336,44.522,0.221551,0.050352,NA,0.2719,0.13092,0.59718,High income,ELTIS - The Urban Mobility Observatory,https://www.eltis.org/sites/default/files/a4_delpiano.pdf,38373.16605
M10094,ID0085,2001,NO,Bolzano,Bolzano,Italy,Europe,Europe,Southern Europe,,,102880,11.339,46.492,0.35,0.18,NA,0.53,0.07,0.4,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10094,ID0084,2009,YES,Bolzano,Bolzano,Italy,Europe,Europe,Southern Europe,,,104000,11.339,46.492,0.29,0.29,NA,0.58,0.08,0.34,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10095,ID0088,2008,NO,Bonn,Bonn,Germany,Europe,Europe,Western Europe,,,317949,7.106,50.736,0.28,0.12,NA,0.4,0.14,0.46,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10095,ID0087,2016,NO,Bonn,Bonn,Germany,Europe,Europe,Western Europe,,,324000,7.106,50.736,0.27,0.16,NA,0.43,0.17,0.4,High income,Bonn - Modal split,https://www.agora-verkehrswende.de/veroeffentlichungen/staedte-in-bewegung/file/pdf/?tx_agorathemen_themenliste%5Babbildung%5D=3563&cHash=b5acc2d3d668a88f32c8aab9f51d428a,52745.75571
M10095,ID0086,2017,YES,Bonn,Bonn,Germany,Europe,Europe,Western Europe,,,324000,7.106,50.736,0.277228,0.148515,NA,0.425743,0.168317,0.405941,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10096,ID0089,2009,YES,Bordeaux,Bordeaux,France,Europe,Europe,Western Europe,,,881000,-0.583,44.848,0.21,0.03,NA,0.24,0.09,0.67,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10097,C044,2019,YES,Boston,"Boston-Cambridge-Newton, MA-NH Metro Area",United States,North America,North America,Northern America,Massachusetts,MA,4600543,-71.1336367,42.3551531,0.057534,0.009589,NA,0.067123,0.076712,0.856164,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10098,C045,2019,YES,Boulder,"Boulder, CO Metro Area",United States,North America,North America,Northern America,Colorado,CO,302194,-105.2705456,40.0149856,0.048666,0.042386,NA,0.091052,0.017268,0.89168,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10099,C046,2019,YES,Bowling Green,"Bowling Green, KY Metro Area",United States,North America,North America,Northern America,Kentucky,KY,160300,-86.4808043,36.9685219,NA,NA,NA,0.038627,0.003219,0.958155,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10100,ID0091,2001,YES,Braga,Braga,Portugal,Europe,Europe,Southern Europe,,,109460,-8.424,41.549,0.3,0.01,NA,0.31,0.17,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10101,ID0092,2014,YES,Bratislava,Bratislava,Slovakia,Europe,Europe,Eastern Europe,,,420000,17.1,48.12,0.270791,0.016227,NA,0.287018,0.330629,0.382353,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,24470.23854
M10102,ID0093,2004,YES,Braunschweig,Braunschweig,Germany,Europe,Europe,Western Europe,,,239921,10.52,52.278,0.24,0.15,NA,0.39,0.14,0.47,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10103,ID0094,2001,YES,Breclav,Breclav,Czechia,Europe,Europe,Eastern Europe,,,25012,16.877,48.8,0.35,0.26,NA,0.61,0.24,0.15,High income,The European Platform on Mobility Management,https://epomm.eu/ ,30427.42347
M10104,ID0095,2013,YES,Breda,Breda,Netherlands,Europe,Europe,Western Europe,,,180053,4.777,51.585,0.15,0.27,NA,0.42,0.05,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,62536.73203
M10105,ID0096,2014,YES,Bregenz,Bregenz,Austria,Europe,Europe,Western Europe,,,28412,9.745,47.504,0.25,0.2,NA,0.45,0.15,0.4,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10106,ID0099,2008,NO,Bremen,Bremen,Germany,Europe,Europe,Western Europe,,,547735,8.81,53.076,0.21,0.25,NA,0.46,0.14,0.4,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10106,ID0098,2017,NO,Bremen,Bremen,Germany,Europe,Europe,Western Europe,,,547735,8.81,53.076,0.26,0.21,NA,0.47,0.14,0.39,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10106,ID0097,2018,YES,Bremen,Bremen,Germany,Europe,Europe,Western Europe,,,547735,8.81,53.076,0.247525,0.247525,NA,0.49505,0.148515,0.356436,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10107,C047,2019,YES,Bremerton,"Bremerton-Silverdale, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,250448,-122.6388241,47.5715506,0.065191,0.01107,NA,0.076261,0.04428,0.879459,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10108,ID0100,2001,YES,Brescia,Brescia,Italy,Europe,Europe,Southern Europe,,,192151,10.216,45.523,0.14,0.04,NA,0.18,0.14,0.68,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10109,ID0101,2003,YES,Brest,Brest,France,Europe,Europe,Western Europe,,,1900000,-4.486,48.4,0.25,0.01,NA,0.26,0.08,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10110,C048,2019,YES,Bridgeport,"Bridgeport-Stamford-Norwalk, CT Metro Area",United States,North America,North America,Northern America,Connecticut,CT,924777,-73.408122,41.1113332,0.03268,0.001307,NA,0.033987,0.056209,0.909804,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10111,ID0102,2016,YES,Brisbane,Brisbane,Australia,Oceania,East Asia and Pacific,Australia and New Zeland,,,2209000,153.06,-27.51,0.04,0.01,NA,0.05,0.14,0.81,High income,ABS census data 2016 journey to work,https://chartingtransport.com/2017/10/24/trends-in-journey-to-work-mode-shares-in-australian-cities-to-2016/,64711.7656
M10112,ID0104,2011,NO,Bristol,Bristol,United Kingdom,Europe,Europe,Northern Europe,,,432500,-2.588,51.451,0.22,0.09,NA,0.31,0.05,0.64,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10112,ID0103,2013,YES,Bristol,Bristol,United Kingdom,Europe,Europe,Northern Europe,,,437000,-2.588,51.451,0.21,0.14,NA,0.35,0.16,0.49,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10113,ID0106,2001,NO,Brno,Brno,Czechia,Europe,Europe,Eastern Europe,,,404345,16.598,49.203,0.2,0.02,NA,0.22,0.63,0.15,High income,The European Platform on Mobility Management,https://epomm.eu/ ,30427.42347
M10113,ID0107,2012,NO,Brno,Brno,Poland,Europe,Europe,Eastern Europe,,,377440,16.598,49.203,0.052083,0.020833,NA,0.072917,0.59375,0.333333,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,22112.86157
M10113,ID0105,2014,YES,Brno,Brno,Czechia,Europe,Europe,Eastern Europe,,,377440,16.598,49.203,0.06,0.02,NA,0.08,0.53,0.39,High income,The European Platform on Mobility Management,https://epomm.eu/ ,30427.42347
M10114,C049,2019,YES,Brownsville,"Brownsville-Harlingen, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,408872,-97.4981698,25.9024289,NA,NA,NA,0.018438,0.002169,0.979393,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10115,ID0109,2008,NO,Brugge,Brugge,Belgium,Europe,Europe,Western Europe,,,116741,3.228,51.216,0.11,0.25,NA,0.36,0.13,0.51,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10115,ID0108,2011,YES,Brugge,Brugge,Belgium,Europe,Europe,Western Europe,,,117000,3.228,51.216,0.108911,0.277228,NA,0.38614,0.17822,0.43564,High income,Piling up or Packaging Policies? An Ex-Post Analysis of Modal Shift in Four Cities,https://www.mdpi.com/1996-1073/11/6/1400/htm,53475.2935
M10116,ID0003,2008,NO,Brussels,Brussels,Belgium,Europe,Europe,Western Europe,,,1100000,4.347,50.856,0.03,0.02,NA,0.05,0.48,0.47,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10116,ID0111,2008,NO,Brussels,Brussels,Belgium,Europe,Europe,Western Europe,,,1100000,4.347,50.856,0.09,0.05,NA,0.14,0.34,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10116,ID0110,2010,YES,Brussels,Brussels,Belgium,Europe,Europe,Western Europe,,,1200000,4.347,50.856,0.25,0.03,NA,0.28,0.28,0.44,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10117,ID0112,2015,YES,Bucharest,Bucharest,Romania,Europe,Europe,Eastern Europe,,,1830000,26.15,44.37,0.31,0.02,NA,0.33,0.27,0.4,Upper middle income,"Past, Present and Future Mobility challenges and opportunities in Bucharest",https://www.researchgate.net/publication/329168365_Past_Present_and_Future_Mobility_challenges_and_opportunities_in_Bucharest,18419.41871
M10118,ID0114,2011,NO,Budapest,Budapest,Hungary,Europe,Europe,Eastern Europe,,,1700000,19.0476,47.501,0.32,0.01,NA,0.33,0.47,0.2,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22147.20973
M10118,ID0113,2014,YES,Budapest,Budapest,Hungary,Europe,Europe,Eastern Europe,,,1700000,19.092,47.484,0.18,0.02,NA,0.2,0.45,0.35,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22147.20973
M10119,ID0115,2010,NO,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.24,0.03,NA,0.27,0.49,0.24,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,13730.51471
M10119,ID0658,2019,NO,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.244,0.054,0.033,0.298,0.347,0.355,Upper middle income,Informes de movilidad - Buenos Aires,https://buenosaires.gob.ar/infraestructura/movilidad/informes-de-movilidad,13730.51471
M10119,ID0659,2020,NO,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.249,0.11,0.043,0.359,0.192,0.449,Upper middle income,Informes de movilidad - Buenos Aires,https://buenosaires.gob.ar/infraestructura/movilidad/informes-de-movilidad,13730.51471
M10119,ID0660,2021,NO,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.248,0.071,0.039,0.319,0.276,0.405,Upper middle income,Informes de movilidad - Buenos Aires,https://buenosaires.gob.ar/infraestructura/movilidad/informes-de-movilidad,13730.51471
M10119,ID0661,2022,NO,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.246,0.054,0.037,0.3,0.322,0.378,Upper middle income,Informes de movilidad - Buenos Aires,https://buenosaires.gob.ar/infraestructura/movilidad/informes-de-movilidad,13730.51471
M10119,ID0662,2023,YES,Buenos Aires,Buenos Aires,Argentina,South America,Latin America and Caribbean,South America,,,15370000,-58.54,-34.62,0.246,0.048,0.04,0.294,0.312,0.394,Upper middle income,Informes de movilidad - Buenos Aires,https://buenosaires.gob.ar/infraestructura/movilidad/informes-de-movilidad,13730.51471
M10120,C051,2019,YES,Buffalo,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",United States,North America,North America,Northern America,New York,NY,1123794,-78.8224221,43.0054423,0.024533,0.003505,NA,0.028037,0.029206,0.942757,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10121,ID0117,2011,NO,Burgas,Burgas,Bulgaria,Europe,Europe,Eastern Europe,,,190830,27.469,42.493,0.22,0.08,NA,0.3,0.34,0.36,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10121,ID0116,2016,YES,Burgas,Burgas,Bulgaria,Europe,Europe,Eastern Europe,,,190830,27.469,42.493,0.02,0.03,NA,0.05,0.37,0.58,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,15797.59558
M10122,ID0118,2010,YES,Burgos,Burgos,Spain,Europe,Europe,Southern Europe,,,178500,-3.694,42.345,0.45,0.04,NA,0.49,0.23,0.28,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32676.98371
M10123,C053,2019,YES,Burlington,"Burlington-South Burlington, VT Metro Area",United States,North America,North America,Northern America,Vermont,VT,211635,-73.1709604,44.4669941,0.068511,0.011858,NA,0.080369,0.01054,0.909091,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10124,ID0119,2001,YES,Cagliari,Cagliari,Italy,Europe,Europe,Southern Europe,,,171538,9.114,39.229,NA,NA,NA,0.2,0.14,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10125,ID0120,2016,YES,Calgary,Calgary,Canada,North America,North America,Northern America,,,1483000,-114.06,51.09,0.047,0.015,NA,0.062,0.144,0.794,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10126,C054,2019,YES,California,"California-Lexington Park, MD Metro Area",United States,North America,North America,Northern America,Maryland,MD,107236,-76.5074542,38.3004029,0.021438,0.005044,NA,0.026482,0.006305,0.967213,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10127,ID0121,2016,YES,Canberra,Canberra,Australia,Oceania,East Asia and Pacific,Australia and New Zeland,,,424000,149.15,-35.32,0.049505,0.029703,NA,0.079208,0.079208,0.841584,High income,ABS census data 2016 journey to work,https://chartingtransport.com/2017/10/24/trends-in-journey-to-work-mode-shares-in-australian-cities-to-2016/,64711.7656
M10128,C055,2019,YES,Canton-Massillon,"Canton-Massillon, OH Metro Area",United States,North America,North America,Northern America,Ohio,OH,399052,-81.5215093,40.7967244,0.016018,0.001144,NA,0.017162,0.004577,0.978261,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10129,C056,2019,YES,Cape Coral,"Cape Coral-Fort Myers, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,641513,-81.9534815,26.6630286,0.014168,0.004723,NA,0.01889,0.003542,0.977568,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10130,ID0750,2013,NO,Cape Town,Cape Town,South Africa,Africa,Sub-Saharan Africa,Southern Africa,,,3661684,18.49,-33.95,NA,NA,NA,0.09,0.26,0.65,Upper middle income,"City of Cape Town, Comprehensive Integrated Transport Plan",https://resource.capetown.gov.za/documentcentre/Documents/City%20strategies%2C%20plans%20and%20frameworks/CITP_2023-2028.pdf,6253.161613
