Country;Subject Descriptor;Units;Scale;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Albania;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;20.244;19.751;64.094;150.917;226.232;270.606;338.338;335.267;389.428;448.873;507.163;570.154;617.759;685.803;746.434;813.733;883.121;977.018;1,093.536;1,157.550;1,254.397;1,316.102;1,348.672;1,366.119;1,411.909;1,451.375;1,490.002;1,569.099;1,656.207;1,712.037;1,655.984;1,866.674;2,149.741;2,369.906
Albania;Current account balance;U.S. dollars;Billions;-0.096;-0.165;-0.069;0.024;-0.087;-0.057;-0.253;-0.295;-0.178;-0.062;-0.246;-0.248;-0.443;-0.432;-0.420;-0.733;-0.592;-1.130;-2.031;-1.853;-1.351;-1.666;-1.257;-1.183;-1.430;-0.981;-0.898;-0.978;-1.024;-1.166;-1.315;-1.380;-1.121;-0.285
Albania;Current account balance;Percent of GDP;Units;-4.262;-12.223;-8.089;1.655;-3.663;-1.945;-7.801;-13.089;-6.876;-1.913;-6.978;-6.242;-10.042;-7.673;-5.786;-8.999;-6.578;-10.455;-15.583;-15.203;-11.188;-12.765;-10.082;-9.144;-10.670;-8.508;-7.483;-7.404;-6.674;-7.482;-8.614;-7.633;-5.843;-1.217
Algeria;Gross domestic product, constant prices;National currency;Billions;3,727.588;3,682.857;3,741.782;3,663.112;3,630.144;3,769.821;3,913.074;3,956.118;4,157.880;4,290.932;4,453.987;4,587.607;4,835.061;5,149.509;5,382.809;5,671.374;5,834.106;6,017.031;6,164.589;6,235.848;6,536.119;6,731.724;6,895.477;7,074.545;7,363.629;7,596.450;7,891.460;8,011.705;8,127.059;8,202.856;7,791.281;8,087.743;8,381.773;8,725.426
Algeria;Gross domestic product, constant prices;Percent change;Units;0.800;-1.200;1.600;-2.102;-0.900;3.848;3.800;1.100;5.100;3.200;3.800;3.000;5.394;6.503;4.531;5.361;2.869;3.135;2.452;1.156;4.815;2.993;2.433;2.597;4.086;3.162;3.884;1.524;1.440;0.933;-5.017;3.805;3.636;4.100
Algeria;Gross domestic product, current prices;National currency;Billions;601.682;935.659;1,166.350;1,291.189;1,614.252;2,175.985;2,789.182;3,017.309;3,071.888;3,525.219;4,475.172;4,587.607;4,901.720;5,687.159;6,623.355;7,843.981;8,941.655;9,872.971;11,649.694;10,920.163;13,224.716;15,924.670;17,611.810;18,231.035;19,253.765;18,879.025;19,783.349;21,071.656;22,683.845;23,090.099;20,902.124;25,153.200;32,039.500;33,638.264
Algeria;Gross domestic product, current prices;U.S. dollars;Billions;67.171;50.650;53.414;55.309;46.044;45.654;50.945;52.287;52.297;53.011;59.418;59.413;61.516;73.482;91.914;107.047;123.084;142.483;180.384;150.317;177.785;218.332;227.144;229.701;238.943;187.494;180.764;190.004;194.507;193.361;164.774;185.850;225.709;247.789
Algeria;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;155.217;158.542;164.749;165.108;167.116;177.184;187.285;192.610;204.708;214.248;227.427;239.525;256.368;278.431;298.871;324.768;344.389;364.810;380.957;387.737;411.347;432.398;451.163;470.758;498.529;519.064;544.346;562.537;583.472;601.471;558.300;648.895;720.430;776.956
Algeria;Gross domestic product, deflator;Index;Units;16.141;25.406;31.171;35.248;44.468;57.721;71.279;76.269;73.881;82.155;100.476;100.000;101.379;110.441;123.046;138.308;153.265;164.084;188.978;175.119;202.333;236.562;255.411;257.699;261.471;248.524;250.693;263.011;279.115;281.489;268.276;311.004;382.252;385.520
Algeria;Gross domestic product per capita, constant prices;National currency;Units;148,972.415;143,620.353;142,430.148;136,205.542;132,024.434;134,348.567;136,983.616;136,206.500;140,911.642;143,198.130;146,003.651;148,207.243;153,914.210;161,502.551;166,310.616;172,618.281;174,930.458;177,713.719;178,213.658;176,813.213;181,669.894;183,340.792;183,903.908;184,728.434;188,260.708;190,087.083;193,247.631;192,030.519;190,874.608;188,901.431;177,676.243;181,434.166;185,065.474;189,792.978
Algeria;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;11,952.349;11,522.943;11,427.451;10,928.038;10,592.580;10,779.049;10,990.465;10,928.115;11,305.618;11,489.067;11,714.160;11,890.958;12,348.839;12,957.667;13,343.427;13,849.504;14,035.014;14,258.321;14,298.432;14,186.071;14,575.732;14,709.792;14,754.972;14,821.125;15,104.526;15,251.060;15,504.637;15,406.986;15,314.245;15,155.933;14,255.314;14,556.820;14,848.167;15,227.463
Algeria;Gross domestic product per capita, current prices;National currency;Units;24,046.113;36,487.879;44,396.865;48,010.310;58,708.630;77,547.576;97,639.911;103,883.923;104,107.103;117,644.555;146,698.076;148,207.243;156,036.162;178,364.717;204,639.282;238,745.427;268,107.553;291,599.356;336,783.961;309,633.747;367,577.853;433,713.811;469,710.895;476,043.424;492,247.405;472,412.607;484,458.541;505,061.144;532,759.759;531,735.883;476,662.425;564,267.449;707,416.567;731,689.931
Algeria;Gross domestic product per capita, current prices;U.S. dollars;Units;2,684.465;1,975.201;2,033.196;2,056.556;1,674.567;1,626.997;1,783.410;1,800.196;1,772.368;1,769.091;1,947.755;1,919.410;1,958.238;2,304.603;2,839.820;3,258.153;3,690.572;4,208.244;5,214.762;4,262.144;4,941.493;5,946.345;6,057.974;5,997.896;6,108.878;4,691.686;4,426.580;4,554.150;4,568.244;4,452.856;3,757.585;4,169.217;4,983.545;5,389.842
Algeria;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;6,203.223;6,182.644;6,271.140;6,139.207;6,077.828;6,314.480;6,556.209;6,631.428;6,937.617;7,149.951;7,455.167;7,738.081;8,160.932;8,732.343;9,234.105;9,884.874;10,326.201;10,774.713;11,013.174;10,994.019;11,433.290;11,776.513;12,032.628;12,292.290;12,745.527;12,988.608;13,330.040;13,483.308;13,703.603;13,851.117;12,731.754;14,556.820;15,906.751;16,900.136
Algeria;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.568;0.548;0.500;0.481;0.463;0.464;0.464;0.451;0.461;0.460;0.454;0.457;0.469;0.481;0.479;0.482;0.472;0.462;0.461;0.469;0.468;0.464;0.461;0.458;0.461;0.460;0.463;0.453;0.442;0.430;0.400;0.415;0.416;0.419
Algeria;Implied PPP conversion rate;National currency per current international dollar;Units;3.876;5.902;7.080;7.820;9.659;12.281;14.893;15.665;15.006;16.454;19.677;19.153;19.120;20.426;22.161;24.153;25.964;27.063;30.580;28.164;32.150;36.829;39.036;38.727;38.621;36.371;36.343;37.458;38.877;38.389;37.439;38.763;44.473;43.295
Algeria;Total investment;Percent of GDP;Units;31.196;32.984;32.038;30.902;33.881;33.916;27.553;25.555;29.792;28.736;25.403;29.516;33.135;32.370;34.945;30.505;30.125;34.291;37.574;47.567;44.251;40.727;42.557;45.924;48.502;53.301;54.205;50.927;48.939;47.041;44.520;40.690;35.751;38.127
Algeria;Gross national savings;Percent of GDP;Units;28.635;33.233;29.834;27.503;24.995;24.191;25.560;28.054;23.455;24.432;37.097;41.399;40.221;44.357;47.039;50.256;53.611;55.747;56.641;47.832;51.056;49.789;47.965;46.277;44.544;38.734;39.547;39.174;40.259;38.295;33.182;38.262;44.197;40.539
Algeria;Inflation, average consumer prices;Index;Units;21.170;26.652;35.101;42.297;54.563;70.823;84.067;88.859;93.258;95.682;95.969;100.000;101.433;105.755;109.952;111.472;114.048;118.244;123.985;131.103;136.230;142.360;155.053;160.100;164.770;172.653;183.699;193.970;202.253;206.200;211.180;226.440;247.425;270.486
Algeria;Inflation, average consumer prices;Percent change;Units;9.272;25.900;31.700;20.500;29.000;29.800;18.700;5.700;4.950;2.600;0.300;4.200;1.433;4.261;3.968;1.382;2.311;3.679;4.855;5.741;3.911;4.500;8.916;3.255;2.917;4.784;6.398;5.591;4.270;1.952;2.415;7.226;9.267;9.320
Algeria;Inflation, end of period consumer prices;Index;Units;21.170;26.652;35.101;42.297;54.563;70.823;84.067;88.859;93.258;95.682;95.969;100.000;102.100;107.780;110.140;111.490;115.770;121.330;127.230;134.550;138.216;145.348;158.480;160.300;168.720;176.080;188.330;197.620;202.960;207.900;215.210;233.470;255.170;275.170
Algeria;Inflation, end of period consumer prices;Percent change;Units;47.373;25.900;31.700;20.500;29.000;29.800;18.700;5.700;4.950;2.600;0.300;4.200;2.100;5.563;2.190;1.226;3.839;4.803;4.863;5.753;2.725;5.160;9.035;1.148;5.253;4.362;6.957;4.933;2.702;2.434;3.516;8.485;9.295;7.838
Algeria;Volume of imports of goods and services;Percent change;Units;-9.000;-17.900;4.600;-6.700;6.100;2.000;-13.300;2.400;6.500;1.800;7.600;11.200;23.200;-2.911;21.906;6.465;0.444;24.570;37.277;3.624;-0.038;5.793;7.387;7.618;9.348;-5.994;-1.408;-0.854;-1.618;-9.608;-18.969;-5.788;-5.112;13.261
Algeria;Volume of Imports of goods;Percent change;Units;97.622;-20.471;6.950;-3.799;12.798;5.837;-12.207;-6.258;9.020;6.758;4.056;4.320;27.796;7.088;25.616;6.735;1.078;20.972;33.903;2.746;-0.232;6.900;11.468;9.538;11.424;-5.465;-2.007;-2.009;-2.958;-7.676;-18.152;-4.164;-6.555;13.338
Algeria;Volume of exports of goods and services;Percent change;Units;3.400;0.575;5.989;2.135;-6.118;5.733;5.749;11.257;1.653;3.518;3.325;-1.696;5.798;6.754;2.729;4.954;-3.007;-1.882;-3.568;-8.443;-3.218;-4.822;-3.652;-6.394;0.311;5.733;9.612;0.042;-7.913;-2.954;-4.154;15.855;1.370;1.845
Algeria;Volume of exports of goods;Percent change;Units;6.242;1.143;3.967;1.679;-7.807;6.892;6.736;9.089;2.074;4.940;4.952;-2.225;3.640;7.286;3.386;5.276;-2.356;-1.933;-3.264;-10.312;-2.883;-3.815;-4.004;-6.890;0.474;1.755;7.883;2.628;-6.888;-4.463;-9.322;23.775;1.370;1.845
Algeria;Unemployment rate;Percent of total labor force;Units;19.757;20.263;21.368;23.152;24.362;28.105;27.986;27.961;28.021;29.293;29.496;27.306;25.664;23.716;17.656;15.265;12.512;13.793;11.343;10.167;9.961;9.971;10.969;9.829;10.600;11.214;10.498;11.709;11.731;11.383;n/a;n/a;n/a;n/a
Algeria;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;Population;Persons;Millions;25.022;25.643;26.271;26.894;27.496;28.060;28.566;29.045;29.507;29.965;30.506;30.954;31.414;31.885;32.366;32.855;33.351;33.858;34.591;35.268;35.978;36.717;37.495;38.297;39.114;39.963;40.836;41.721;42.578;43.424;43.851;44.577;45.291;45.973
Algeria;General government revenue;National currency;Billions;160.200;272.400;316.800;320.100;434.161;600.847;825.157;926.668;774.511;972.780;1,578.159;1,479.104;1,603.284;1,947.437;2,215.165;3,080.695;3,639.905;3,725.646;5,253.052;3,667.483;4,462.327;5,838.342;6,339.339;5,957.546;5,738.068;5,104.736;5,011.581;6,047.885;6,826.881;6,601.576;5,640.941;6,597.535;9,524.138;10,734.975
Algeria;General government revenue;Percent of GDP;Units;26.625;29.113;27.162;24.791;26.895;27.613;29.584;30.712;25.213;27.595;35.265;32.241;32.709;34.243;33.445;39.275;40.707;37.736;45.092;33.585;33.742;36.662;35.995;32.678;29.802;27.039;25.332;28.702;30.096;28.591;26.987;26.229;29.726;31.913
Algeria;General government total expenditure;National currency;Billions;140.040;258.130;329.024;420.684;499.553;629.090;749.900;860.542;882.645;1,037.320;1,179.305;1,334.509;1,592.749;1,536.986;1,793.709;2,184.024;2,489.214;3,268.754;4,346.051;4,380.509;4,640.492;6,006.869;7,050.227;6,101.260;7,113.742;7,724.882;7,355.316;7,638.168;8,222.845;8,566.208;7,839.467;8,186.378;10,473.070;12,593.095
Algeria;General government total expenditure;Percent of GDP;Units;23.275;27.588;28.210;32.581;30.946;28.911;26.886;28.520;28.733;29.426;26.352;29.089;32.494;27.026;27.082;27.843;27.838;33.108;37.306;40.114;35.090;37.721;40.031;33.466;36.947;40.918;37.179;36.249;36.250;37.099;37.506;32.546;32.688;37.437
Algeria;General government net lending/borrowing;National currency;Billions;20.160;14.270;-12.224;-100.584;-65.392;-28.243;75.257;66.126;-108.134;-64.540;398.854;144.595;10.535;410.451;421.456;896.671;1,150.691;456.892;907.001;-713.026;-178.165;-168.527;-710.888;-143.714;-1,375.674;-2,620.146;-2,343.735;-1,590.283;-1,395.964;-1,964.632;-2,198.526;-1,588.843;-948.932;-1,858.120
Algeria;General government net lending/borrowing;Percent of GDP;Units;3.351;1.525;-1.048;-7.790;-4.051;-1.298;2.698;2.192;-3.520;-1.831;8.913;3.152;0.215;7.217;6.363;11.431;12.869;4.628;7.786;-6.529;-1.347;-1.058;-4.036;-0.788;-7.145;-13.879;-11.847;-7.547;-6.154;-8.509;-10.518;-6.317;-2.962;-5.524
Algeria;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;General government primary net lending/borrowing;National currency;Billions;29.160;29.870;10.876;-73.584;-24.304;33.959;164.216;175.507;2.659;59.380;561.105;292.131;147.735;524.422;506.700;969.903;1,219.243;537.389;968.438;-675.594;-144.959;-130.840;-668.864;-99.506;-1,337.876;-2,577.592;-2,296.902;-1,421.207;-1,294.169;-1,850.701;-2,026.838;-1,444.901;-583.516;-1,462.523
Algeria;General government primary net lending/borrowing;Percent of GDP;Units;4.846;3.192;0.932;-5.699;-1.506;1.561;5.888;5.817;0.087;1.684;12.538;6.368;3.014;9.221;7.650;12.365;13.636;5.443;8.313;-6.187;-1.096;-0.822;-3.798;-0.546;-6.949;-13.653;-11.610;-6.745;-5.705;-8.015;-9.697;-5.744;-1.821;-4.348
Algeria;General government net debt;National currency;Billions;n/a;671.410;676.643;881.227;1,464.076;2,331.022;2,523.832;1,943.213;2,063.556;2,665.654;2,591.575;2,046.068;2,043.595;1,605.426;1,443.461;146.981;-921.632;-1,952.334;-3,919.521;-3,951.276;-4,041.678;-4,535.205;-4,706.287;-4,997.483;-3,756.278;-1,275.287;2,331.745;4,008.727;5,245.902;6,257.387;8,096.962;11,422.159;11,406.811;10,998.565
Algeria;General government net debt;Percent of GDP;Units;n/a;71.758;58.014;68.249;90.697;107.125;90.486;64.402;67.175;75.617;57.910;44.600;41.691;28.229;21.793;1.874;-10.307;-19.775;-33.645;-36.183;-30.562;-28.479;-26.722;-27.412;-19.509;-6.755;11.786;19.024;23.126;27.100;38.738;45.410;35.602;32.697
Algeria;General government gross debt;National currency;Billions;n/a;805.264;808.344;991.556;1,716.743;2,086.021;2,529.115;2,400.602;2,454.137;2,456.242;2,389.995;2,293.935;2,319.126;2,173.872;2,165.151;1,989.667;2,009.414;1,263.196;889.728;974.348;1,258.107;1,350.111;1,511.652;1,180.921;1,319.421;1,459.571;3,579.684;5,060.389;7,824.263;9,439.602;9,608.158;13,870.641;15,400.846;16,049.573
Algeria;General government gross debt;Percent of GDP;Units;n/a;86.064;69.305;76.794;106.349;95.866;90.676;79.561;79.890;69.676;53.406;50.003;47.312;38.224;32.690;25.366;22.473;12.794;7.637;8.922;9.513;8.478;8.583;6.478;6.853;7.731;18.094;24.015;34.493;40.882;45.967;55.145;48.068;47.712
Algeria;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;601.682;935.659;1,166.350;1,291.189;1,614.252;2,175.985;2,789.182;3,017.309;3,071.888;3,525.219;4,475.172;4,587.607;4,901.720;5,687.159;6,623.355;7,843.981;8,941.655;9,872.971;11,649.694;10,920.163;13,224.716;15,924.670;17,611.810;18,231.035;19,253.765;18,879.025;19,783.349;21,071.656;22,683.845;23,090.099;20,902.124;25,153.200;32,039.500;33,638.264
Algeria;Current account balance;U.S. dollars;Billions;1.350;2.390;1.290;0.810;-1.839;-2.237;1.248;3.450;-0.910;0.020;9.142;7.060;4.359;8.808;11.116;21.183;28.950;30.600;34.449;0.411;12.157;19.802;12.290;0.835;-9.436;-27.290;-26.473;-22.331;-16.884;-16.911;-18.681;-4.512;19.064;5.978
Algeria;Current account balance;Percent of GDP;Units;2.010;4.719;2.415;1.464;-3.993;-4.900;2.449;6.598;-1.740;0.038;15.386;11.883;7.086;11.987;12.094;19.789;23.520;21.476;19.098;0.273;6.838;9.070;5.411;0.363;-3.949;-14.555;-14.645;-11.753;-8.680;-8.746;-11.338;-2.428;8.446;2.413
Andorra;Gross domestic product, constant prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.992;2.153;2.251;2.447;2.646;2.789;2.923;2.968;2.803;2.655;2.602;2.602;2.473;2.385;2.445;2.480;2.572;2.581;2.622;2.674;2.375;2.572;2.818;2.891
Andorra;Gross domestic product, constant prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;8.119;4.546;8.694;8.136;5.398;4.809;1.553;-5.559;-5.303;-1.975;-0.008;-4.974;-3.548;2.504;1.434;3.710;0.346;1.589;2.016;-11.184;8.287;9.565;2.584
Andorra;Gross domestic product, current prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.551;1.729;1.866;2.092;2.332;2.541;2.755;2.888;2.789;2.645;2.602;2.607;2.482;2.405;2.463;2.515;2.617;2.656;2.725;2.818;2.531;2.811;3.210;3.501
Andorra;Gross domestic product, current prices;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.429;1.547;1.758;2.362;2.896;3.158;3.456;3.952;4.082;3.675;3.446;3.625;3.189;3.193;3.267;2.789;2.895;2.993;3.217;3.155;2.885;3.325;3.376;3.786
Andorra;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.198;2.430;2.580;2.859;3.175;3.451;3.729;3.889;3.744;3.567;3.539;3.612;3.496;3.430;3.577;3.662;3.834;3.916;4.152;4.395;4.031;4.650;5.457;5.800
Andorra;Gross domestic product, deflator;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;77.879;80.278;82.879;85.512;88.114;91.107;94.256;97.283;99.496;99.627;100.000;100.197;100.372;100.822;100.737;101.403;101.755;102.912;103.954;105.383;106.557;109.283;113.913;121.085
Andorra;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;37,022.478;37,294.330;35,446.257;34,087.128;34,641.774;34,569.369;35,178.442;34,503.035;34,414.850;34,490.025;30,447.350;32,340.353;34,541.967;33,971.634
Andorra;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;66,922.092;67,413.494;64,072.904;61,616.133;62,618.715;62,487.835;63,588.799;62,367.929;62,208.524;62,344.412;55,036.844;58,458.650;62,438.303;61,407.364
Andorra;Gross domestic product per capita, current prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;37,022.478;37,367.712;35,577.998;34,367.264;34,897.123;35,054.230;35,795.910;35,507.661;35,775.497;36,346.543;32,443.633;35,342.554;39,347.821;41,134.417
Andorra;Gross domestic product per capita, current prices;U.S. dollars;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;49,030.229;51,957.313;45,713.970;45,630.195;46,299.282;38,877.485;39,595.317;40,017.741;42,229.903;40,688.491;36,973.845;41,806.876;41,378.881;44,483.604
Andorra;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;50,351.539;51,767.771;50,118.602;49,017.199;50,682.410;51,045.855;52,438.820;52,353.114;54,508.563;56,682.724;51,671.809;58,458.650;66,889.776;68,152.704
Andorra;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.004;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.004;0.004;0.004;0.004;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003
Andorra;Implied PPP conversion rate;National currency per current international dollar;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.706;0.712;0.723;0.732;0.734;0.736;0.739;0.742;0.745;0.741;0.735;0.722;0.710;0.701;0.689;0.687;0.683;0.678;0.656;0.641;0.628;0.605;0.588;0.604
Andorra;Total investment;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Gross national savings;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Inflation, average consumer prices;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;72.611;74.882;77.170;79.413;82.213;85.241;87.508;91.312;90.201;91.740;94.081;95.461;95.914;95.822;94.737;94.337;96.777;97.741;98.259;98.350;99.999;106.202;112.157
Andorra;Inflation, average consumer prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.127;3.056;2.906;3.527;3.682;2.659;4.347;-1.217;1.706;2.552;1.467;0.475;-0.096;-1.132;-0.422;2.586;0.996;0.530;0.092;1.677;6.203;5.607
Andorra;Inflation, end of period consumer prices;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;73.730;75.990;78.090;80.680;83.320;85.830;89.330;90.120;91.020;92.570;94.570;95.570;95.740;94.910;94.410;95.300;97.560;98.050;98.980;98.440;101.670;108.940;113.910
Andorra;Inflation, end of period consumer prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.065;2.764;3.317;3.272;3.012;4.078;0.884;0.999;1.703;2.161;1.057;0.178;-0.867;-0.527;0.943;2.371;0.502;0.948;-0.546;3.281;7.151;4.562
Andorra;Volume of imports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of Imports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of exports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of exports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Unemployment rate;Percent of total labor force;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.000;3.675;5.950;6.225;5.300;3.875;3.300;2.350;1.775;2.075;2.925;3.275;2.100;1.550
Andorra;Employment;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.043;0.042;0.040;0.040;0.040;0.041;0.042;0.043;0.045;0.045;0.045;0.047;0.049;0.052
Andorra;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.070;0.070;0.070;0.070;0.071;0.072;0.073;0.075;0.076;0.078;0.078;0.080;0.082;0.085
