IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.605153
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.38408
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.121373
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.944416
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.886987
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.878285
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.891358
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.8901
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.870484
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.866256
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.909631
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.945034
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.863051
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.684955
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.508743
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.419951
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.358567
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.292382
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.168785
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.043351
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.931538
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.852303
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.780017
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.698794
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.597718
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.49362
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.403681
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.360457
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.327498
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.305103
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.285901
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.267113
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.245897
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.400774
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.397407
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.373493
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.334139
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.317163
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.318646
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.328602
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.354222
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.383377
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.421392
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.273184
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.30471
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.264563
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.180348
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.228599
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.223832
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.233835
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.188806
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.249531
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.207987
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.274762
