Entity,Code,Year,age-standardized_death_rate_per_100k_male,age-standardized_death_rate_per_100k_female
Mexico,MEX,2020,7.36,3.98
Moldova,MDA,1981,33.59,6.72
Moldova,MDA,1982,35.81,5.32
Moldova,MDA,1985,42.35,6.59
Moldova,MDA,1986,43.83,6.58
Moldova,MDA,1987,44.75,8.41
Moldova,MDA,1988,48.15,7.47
Moldova,MDA,1989,50.69,8.92
Moldova,MDA,1990,49.21,7.04
Moldova,MDA,1991,46.04,7.83
Moldova,MDA,1992,45.63,5.62
Moldova,MDA,1993,44.46,7.47
Moldova,MDA,1994,47.67,6.9
Moldova,MDA,1995,44.09,6.16
Moldova,MDA,1996,45.03,6.39
Moldova,MDA,1997,44.88,7.96
Moldova,MDA,1998,39.66,6.92
Moldova,MDA,1999,35.72,6.9
Moldova,MDA,2000,35.21,5.91
Moldova,MDA,2001,38.17,7.13
Moldova,MDA,2002,35.61,6.39
Moldova,MDA,2003,38.78,7.37
Moldova,MDA,2004,36.9,6.85
Moldova,MDA,2005,38.05,6.24
Moldova,MDA,2006,38.54,6.3
Moldova,MDA,2007,38.44,7.22
Moldova,MDA,2008,39.13,7.04
Moldova,MDA,2009,37.46,6.98
Moldova,MDA,2010,39.84,7.02
Moldova,MDA,2011,38.3,6.64
Moldova,MDA,2012,38.42,7.02
Moldova,MDA,2013,37.48,7.05
Moldova,MDA,2014,37.81,7.36
Moldova,MDA,2015,38.56,6.59
Moldova,MDA,2016,39.36,6.31
Moldova,MDA,2017,34.55,6.17
Moldova,MDA,2018,36.74,6.65
Mongolia,MNG,1994,42.15,11.62
Mongolia,MNG,2016,39.72,6.5
Montenegro,MNE,2000,55.66,14.65
Montenegro,MNE,2001,53.61,13.41
Montenegro,MNE,2002,54.42,14.51
Montenegro,MNE,2003,60.66,16.35
Montenegro,MNE,2004,57.17,16.87
Montenegro,MNE,2005,61.2,17.56
Montenegro,MNE,2006,53.09,14.98
Montenegro,MNE,2007,60.05,12.89
Montenegro,MNE,2008,53.04,14.58
Montenegro,MNE,2009,51.29,14.59
Montenegro,MNE,2017,46.53,15.19
Montenegro,MNE,2019,40.5,14.26
Netherlands,NLD,1950,24.77,3.37
Netherlands,NLD,1951,27.96,4.09
Netherlands,NLD,1952,28.86,3.15
Netherlands,NLD,1953,29.91,3.54
Netherlands,NLD,1954,33.36,3.76
Netherlands,NLD,1955,33.41,3.18
Netherlands,NLD,1956,37.29,3.76
Netherlands,NLD,1957,38.18,3.62
Netherlands,NLD,1958,39.67,3.34
Netherlands,NLD,1959,43.43,3.52
Netherlands,NLD,1960,45.16,3.73
Netherlands,NLD,1961,49.23,4.22
Netherlands,NLD,1962,51.32,3.62
Netherlands,NLD,1963,54.4,4.02
Netherlands,NLD,1964,56.7,3.97
Netherlands,NLD,1965,57.58,3.86
Netherlands,NLD,1966,61.39,3.75
Netherlands,NLD,1967,65.21,4.14
Netherlands,NLD,1968,67.71,4.48
Netherlands,NLD,1969,68.67,3.73
Netherlands,NLD,1970,71.16,4.17
Netherlands,NLD,1971,74.93,4.42
Netherlands,NLD,1972,74.71,4.74
Netherlands,NLD,1973,78.05,4.39
Netherlands,NLD,1974,78.74,5.04
Netherlands,NLD,1975,81.57,4.91
Netherlands,NLD,1976,84.46,5.24
Netherlands,NLD,1977,83.54,5.71
Netherlands,NLD,1978,88.22,6.13
Netherlands,NLD,1979,86.26,6.06
Netherlands,NLD,1980,88.79,6.83
Netherlands,NLD,1981,88.7,7.3
Netherlands,NLD,1982,89.32,7.73
Netherlands,NLD,1983,87.15,8
Netherlands,NLD,1984,88.75,9.04
Netherlands,NLD,1985,88.31,9.12
Netherlands,NLD,1986,89.15,9.78
Netherlands,NLD,1987,86.79,9.8
Netherlands,NLD,1988,86.9,10.84
Netherlands,NLD,1989,83.13,11.5
Netherlands,NLD,1990,78.49,11.29
Netherlands,NLD,1991,78.69,11.73
Netherlands,NLD,1992,76.88,12.79
Netherlands,NLD,1993,75.59,13.7
Netherlands,NLD,1994,73.11,14.51
Netherlands,NLD,1995,71.59,15.1
Netherlands,NLD,1996,68.88,15.22
Netherlands,NLD,1997,67.25,16.08
Netherlands,NLD,1998,65.53,16.37
Netherlands,NLD,1999,63.59,17.53
Netherlands,NLD,2000,59.47,18.4
Netherlands,NLD,2001,59.18,18.71
Netherlands,NLD,2002,57.8,19.9
Netherlands,NLD,2003,54.37,20.78
Netherlands,NLD,2004,56.02,21.69
Netherlands,NLD,2005,53.67,22.61
Netherlands,NLD,2006,51.63,22.93
Netherlands,NLD,2007,51.18,24.16
Netherlands,NLD,2008,49.77,24.62
Netherlands,NLD,2009,48.65,24.13
Netherlands,NLD,2010,48.11,24.35
Netherlands,NLD,2011,46.99,25.82
Netherlands,NLD,2012,43.76,25.5
Netherlands,NLD,2013,41.91,25.22
Netherlands,NLD,2014,40.44,25.42
Netherlands,NLD,2015,38.95,25.3
Netherlands,NLD,2016,38.79,25.27
Netherlands,NLD,2017,36.79,23.83
Netherlands,NLD,2018,33.45,23.78
Netherlands,NLD,2019,31.67,22.75
Netherlands,NLD,2020,30.23,22.43
New Zealand,NZL,1950,18.26,2.9
New Zealand,NZL,1951,20.98,3.87
New Zealand,NZL,1952,23.99,3.91
New Zealand,NZL,1953,23.56,3.4
New Zealand,NZL,1954,25.11,2.88
New Zealand,NZL,1955,28.56,3.44
New Zealand,NZL,1956,29.01,5.1
New Zealand,NZL,1957,32.51,3.79
New Zealand,NZL,1958,31.15,4.51
New Zealand,NZL,1959,32.62,4.46
New Zealand,NZL,1960,30.53,5.09
New Zealand,NZL,1961,35,5.87
New Zealand,NZL,1962,37.87,4.78
New Zealand,NZL,1963,39.89,6.03
New Zealand,NZL,1964,40.24,5.9
New Zealand,NZL,1965,40.68,5.14
New Zealand,NZL,1966,44.52,5.37
New Zealand,NZL,1967,41.26,6.58
New Zealand,NZL,1968,49.81,6.88
New Zealand,NZL,1969,50.68,8.01
New Zealand,NZL,1970,52.48,9.84
New Zealand,NZL,1971,51.41,8.88
New Zealand,NZL,1972,46.47,10.69
New Zealand,NZL,1973,50.75,11.91
New Zealand,NZL,1974,54.47,12.21
New Zealand,NZL,1975,55.9,11.94
New Zealand,NZL,1976,57.34,11.35
New Zealand,NZL,1977,56.78,13.02
New Zealand,NZL,1978,54.85,13.75
New Zealand,NZL,1979,56.78,14.17
New Zealand,NZL,1980,56.27,14.46
New Zealand,NZL,1981,57.18,15.77
New Zealand,NZL,1982,53.32,15.36
New Zealand,NZL,1983,58.27,14.97
New Zealand,NZL,1984,59.34,15.15
New Zealand,NZL,1985,52.51,16.61
New Zealand,NZL,1986,55.37,15.83
New Zealand,NZL,1987,54.43,18.89
New Zealand,NZL,1988,51.01,18.35
New Zealand,NZL,1989,50.16,19.58
New Zealand,NZL,1990,49.49,20.01
New Zealand,NZL,1991,45.44,19.06
New Zealand,NZL,1992,48.61,18.9
New Zealand,NZL,1993,44.73,18.76
New Zealand,NZL,1994,44.87,20.04
New Zealand,NZL,1995,42.82,20.71
New Zealand,NZL,1996,42.6,19.78
New Zealand,NZL,1997,40.71,21.19
New Zealand,NZL,1998,38.72,20.23
New Zealand,NZL,1999,38.34,21.23
New Zealand,NZL,2000,36.79,19.51
New Zealand,NZL,2001,35.11,21.43
New Zealand,NZL,2002,35.05,20.63
New Zealand,NZL,2003,33.39,21.63
New Zealand,NZL,2004,35.86,21.38
New Zealand,NZL,2005,32.29,19.07
New Zealand,NZL,2006,29.48,21.32
New Zealand,NZL,2007,30.27,20.35
New Zealand,NZL,2008,30.06,22.59
New Zealand,NZL,2009,28.85,20.98
New Zealand,NZL,2010,28.64,21.21
New Zealand,NZL,2011,27.96,21.19
New Zealand,NZL,2012,26.8,19.55
New Zealand,NZL,2013,25.29,20.7
New Zealand,NZL,2014,25.11,20.12
New Zealand,NZL,2015,26.23,21.02
New Zealand,NZL,2016,25.07,19.75
Nicaragua,NIC,2005,6.24,3.99
Nicaragua,NIC,2006,6.51,2.61
Nicaragua,NIC,2007,7.07,3.26
Nicaragua,NIC,2008,6.54,3.73
Nicaragua,NIC,2009,6.27,4.3
Nicaragua,NIC,2010,6.69,3.24
Nicaragua,NIC,2011,7.22,3.18
Nicaragua,NIC,2012,7.33,4.46
Nicaragua,NIC,2013,6.29,4.08
Nicaragua,NIC,2014,5.75,3.72
Nicaragua,NIC,2015,6.32,3.6
Nicaragua,NIC,2016,5.54,3.71
Nicaragua,NIC,2017,5.27,3.08
Nicaragua,NIC,2018,5.2,2.86
Nicaragua,NIC,2019,5.1,3.25
North Macedonia,MKD,1991,33.45,5.45
North Macedonia,MKD,1992,37.23,5.15
North Macedonia,MKD,1993,40.3,5.65
North Macedonia,MKD,1994,44.54,8.03
North Macedonia,MKD,1995,39.42,6.75
North Macedonia,MKD,1996,44.13,7.73
North Macedonia,MKD,1997,45.04,7.14
North Macedonia,MKD,1998,46.47,7.68
North Macedonia,MKD,1999,42.79,8.14
North Macedonia,MKD,2000,44.67,8.6
North Macedonia,MKD,2001,44.97,7.84
North Macedonia,MKD,2002,45.58,6.25
North Macedonia,MKD,2003,46.99,6.53
North Macedonia,MKD,2004,46.73,7.48
North Macedonia,MKD,2005,48.56,8.81
North Macedonia,MKD,2006,49.92,8.71
North Macedonia,MKD,2007,50.02,8.79
North Macedonia,MKD,2008,49.24,9.49
North Macedonia,MKD,2009,51.35,9.36
North Macedonia,MKD,2010,50.26,9.38
North Macedonia,MKD,2011,47.26,8.48
North Macedonia,MKD,2012,47.24,9.82
North Macedonia,MKD,2013,48.8,10.33
North Macedonia,MKD,2015,46.07,10.47
North Macedonia,MKD,2016,46.98,12.56
North Macedonia,MKD,2017,39.55,11.39
North Macedonia,MKD,2018,45.14,11.53
North Macedonia,MKD,2019,38.13,11.61
North Macedonia,MKD,2020,43.3,10.39
Norway,NOR,1951,7.69,2.77
Norway,NOR,1952,8.41,3.53
Norway,NOR,1953,7.56,2.53
Norway,NOR,1954,9.6,2.53
Norway,NOR,1955,8.66,3.03
Norway,NOR,1956,9.99,2.6
Norway,NOR,1957,9.85,2.87
Norway,NOR,1958,11.23,2.48
Norway,NOR,1959,12.44,3.15
Norway,NOR,1960,13.74,2.9
Norway,NOR,1961,13.48,2.8
Norway,NOR,1962,13.32,2.95
Norway,NOR,1963,14.87,2.92
Norway,NOR,1964,15.22,3.4
Norway,NOR,1965,15.59,2.47
Norway,NOR,1966,15.62,2.94
Norway,NOR,1967,17.68,3.79
Norway,NOR,1968,19.89,3.83
Norway,NOR,1969,19.97,4.27
Norway,NOR,1970,20.97,3.88
Norway,NOR,1971,21.42,4.39
Norway,NOR,1972,21.3,4.29
Norway,NOR,1973,22.17,4.73
Norway,NOR,1974,21.61,4.49
Norway,NOR,1975,25.14,5.08
Norway,NOR,1976,25.64,4.99
Norway,NOR,1977,27.05,5.39
Norway,NOR,1978,27.49,5.37
Norway,NOR,1979,27.4,5.92
Norway,NOR,1980,26.99,6.39
Norway,NOR,1981,32.74,6.26
Norway,NOR,1982,32.11,7.62
Norway,NOR,1983,30.85,7.41
Norway,NOR,1984,32.37,8.5
Norway,NOR,1985,33.09,9.45
Norway,NOR,1986,34.58,9.71
Norway,NOR,1987,34.67,9.45
Norway,NOR,1988,34.97,11.29
Norway,NOR,1989,33.34,10.98
Norway,NOR,1990,33.72,11.61
Norway,NOR,1991,35.59,12.02
Norway,NOR,1992,35.14,11.6
Norway,NOR,1993,35.99,12.27
Norway,NOR,1994,35.99,14.66
Norway,NOR,1995,35.34,14.3
Norway,NOR,1996,35.22,15.77
Norway,NOR,1997,35.51,17.86
Norway,NOR,1998,34.79,15.72
Norway,NOR,1999,36.25,15.21
Norway,NOR,2000,34.48,17.59
Norway,NOR,2001,34.66,18.24
Norway,NOR,2002,37.04,17.82
Norway,NOR,2003,35.59,18.35
Norway,NOR,2004,34.5,19.1
Norway,NOR,2005,33.69,19.49
Norway,NOR,2006,34.21,19.12
Norway,NOR,2007,33.79,20.73
Norway,NOR,2008,32.56,21.44
Norway,NOR,2009,32.63,18.92
Norway,NOR,2010,32.03,20.9
Norway,NOR,2011,31.7,20.59
Norway,NOR,2012,30.4,20.08
Norway,NOR,2013,28.64,20.24
Norway,NOR,2014,27.89,20.05
Norway,NOR,2015,26.8,19.78
Norway,NOR,2016,25.91,19.96
Panama,PAN,1955,7.24,1.41
Panama,PAN,1956,7.8,1.35
Panama,PAN,1957,11.31,2.1
Panama,PAN,1958,8.82,2.36
Panama,PAN,1959,6.43,3.27
Panama,PAN,1960,7.63,3.06
Panama,PAN,1961,11.31,3.05
Panama,PAN,1962,8.17,3.74
Panama,PAN,1963,8.56,2.25
Panama,PAN,1964,8.62,1.13
Panama,PAN,1965,12.45,3.46
Panama,PAN,1966,10.41,1.31
Panama,PAN,1967,8.96,1.97
Panama,PAN,1968,9.52,0.9
Panama,PAN,1969,9.18,2.36
Panama,PAN,1970,11.71,2.58
Panama,PAN,1971,10.24,2.65
Panama,PAN,1972,13.2,2.38
Panama,PAN,1973,11.03,4.63
Panama,PAN,1974,11.69,3.63
Panama,PAN,1975,14.58,4.04
Panama,PAN,1976,12.75,2.76
Panama,PAN,1977,15.53,3.81
Panama,PAN,1978,13.45,3.37
Panama,PAN,1979,17.54,4.25
Panama,PAN,1980,19.4,5.17
Panama,PAN,1981,14.34,3.31
Panama,PAN,1982,16.08,4.93
Panama,PAN,1983,15.89,4.35
Panama,PAN,1984,17.65,5.05
Panama,PAN,1985,15.33,4.69
Panama,PAN,1986,18.87,5.07
Panama,PAN,1987,16.15,6.04
Panama,PAN,1988,16.44,3.73
Panama,PAN,1989,17.27,4.79
Panama,PAN,1996,14.76,4.95
Panama,PAN,1997,12.89,4.71
Panama,PAN,1998,14.68,4.08
Panama,PAN,1999,14.13,4.01
Panama,PAN,2000,12.27,5.43
Panama,PAN,2001,13.34,4.2
Panama,PAN,2002,13.73,5.65
Panama,PAN,2003,14.67,6.24
Panama,PAN,2004,13.07,6.18
Panama,PAN,2005,13.46,5.87
Panama,PAN,2006,13.84,5.45
Panama,PAN,2007,13.65,3.94
Panama,PAN,2008,14.41,5.59
Panama,PAN,2009,11.17,5
Panama,PAN,2010,11.6,4.3
Panama,PAN,2011,11.66,4.97
Panama,PAN,2012,11.34,4.07
Panama,PAN,2013,10.65,5.81
Panama,PAN,2014,10.42,5.27
Panama,PAN,2015,10.61,6
Panama,PAN,2016,8.93,4.55
Panama,PAN,2017,8.32,3.83
Panama,PAN,2018,8.08,3.83
Panama,PAN,2019,8.14,4.32
Paraguay,PRY,2000,15.41,3.22
Paraguay,PRY,2001,15.77,3.69
Paraguay,PRY,2002,13.97,3.48
Paraguay,PRY,2003,17.18,3.83
Paraguay,PRY,2004,14.54,3.71
Paraguay,PRY,2005,16.01,3.13
Paraguay,PRY,2006,16.51,3.37
Paraguay,PRY,2007,15.07,4.63
Paraguay,PRY,2008,16.96,3.29
Paraguay,PRY,2009,18.53,4.17
Paraguay,PRY,2010,18.51,4.86
Paraguay,PRY,2011,17.68,4.17
Paraguay,PRY,2012,16.3,4.87
Paraguay,PRY,2013,17.93,4.26
Paraguay,PRY,2014,16.15,4.14
Paraguay,PRY,2015,18.26,3.6
Paraguay,PRY,2016,16.61,5.08
Paraguay,PRY,2017,17.62,4.15
Paraguay,PRY,2018,16.17,3.5
Paraguay,PRY,2019,16.85,3.8
Peru,PER,1995,10.42,4.98
Peru,PER,1996,10.23,4.89
Peru,PER,1997,8.96,4.4
Peru,PER,1998,9.51,5.27
Peru,PER,1999,4.34,2.53
Peru,PER,2000,9.63,5.08
Peru,PER,2001,8.06,4.49
Peru,PER,2002,7.12,4.92
Peru,PER,2003,8.23,5.54
Peru,PER,2004,8.96,5.88
Peru,PER,2005,9.99,6.35
Peru,PER,2006,8.93,5.6
Peru,PER,2007,9.18,6.27
Peru,PER,2008,9.87,6.81
Peru,PER,2009,9.9,6.68
Peru,PER,2010,9.68,6.8
Peru,PER,2011,8.99,7.25
Peru,PER,2012,8.85,6.56
Peru,PER,2013,7.79,6.34
Peru,PER,2014,7.89,5.94
Peru,PER,2015,7.24,5.5
Peru,PER,2016,5.74,4.68
Peru,PER,2017,6.21,5.12
Peru,PER,2018,6.74,6.06
Philippines,PHL,1963,1.16,0.54
Philippines,PHL,1964,4.77,2.11
Philippines,PHL,1965,5.51,2.33
Philippines,PHL,1966,5.22,2.73
Philippines,PHL,1967,5.21,2.36
Philippines,PHL,1968,5.88,2.77
Philippines,PHL,1969,5.65,2.65
Philippines,PHL,1992,21.04,6.49
Philippines,PHL,1993,21.22,6.58
Philippines,PHL,1994,19.33,5.5
Philippines,PHL,1995,21.25,6.38
Philippines,PHL,1996,22.04,7.05
Philippines,PHL,1997,23.9,6.58
Philippines,PHL,1998,25.51,7
Philippines,PHL,1999,26.08,7.55
Philippines,PHL,2000,28.22,7.85
Philippines,PHL,2001,28.29,7.7
Philippines,PHL,2002,28.88,7.91
Philippines,PHL,2003,27.89,7.75
Philippines,PHL,2006,26.11,7.79
Philippines,PHL,2007,26.32,7.92
Philippines,PHL,2008,25.94,7.68
Philippines,PHL,2009,24.98,7.7
Philippines,PHL,2010,23.87,7.71
Philippines,PHL,2011,23.3,7.49
Philippines,PHL,2014,19.68,6.92
Philippines,PHL,2016,20.17,7.42
Philippines,PHL,2017,18.8,7.23
Philippines,PHL,2018,18.33,7.01
Philippines,PHL,2019,17.09,7.09
Poland,POL,1959,15.54,3.37
Poland,POL,1960,18.79,3.58
Poland,POL,1961,20.33,4.16
Poland,POL,1962,22.57,4.36
Poland,POL,1963,25.71,4.36
Poland,POL,1964,28.67,4.52
Poland,POL,1965,29.87,4.88
Poland,POL,1966,32.38,4.94
Poland,POL,1967,34.51,5.07
Poland,POL,1968,36.95,5.56
Poland,POL,1969,36.7,5.61
Poland,POL,1970,38.98,5.32
Poland,POL,1971,42.59,5.75
Poland,POL,1972,43.32,5.71
Poland,POL,1973,46.88,5.66
Poland,POL,1974,47.67,5.96
Poland,POL,1975,49.14,6.4
Poland,POL,1976,52.71,6.28
Poland,POL,1977,52.59,6.92
Poland,POL,1978,55.5,7.01
Poland,POL,1979,56.87,6.93
Poland,POL,1980,60.24,7.9
Poland,POL,1981,62.32,7.69
Poland,POL,1982,62.68,8.05
Poland,POL,1983,67.36,8.4
Poland,POL,1984,69.55,8.92
Poland,POL,1985,71.11,9.06
Poland,POL,1986,72.37,9.34
Poland,POL,1987,72.97,9.56
Poland,POL,1988,75.5,10.16
Poland,POL,1989,75.42,10.33
Poland,POL,1990,77.47,10.96
Poland,POL,1991,78.14,11.18
Poland,POL,1992,76.47,10.95
Poland,POL,1993,78.25,11.69
Poland,POL,1994,77.69,11.79
Poland,POL,1995,78.91,12.44
Poland,POL,1996,76.8,12.48
Poland,POL,1999,74.1,12.79
Poland,POL,2000,75.82,13.9
Poland,POL,2001,76.47,14.26
Poland,POL,2002,76.27,15.09
Poland,POL,2003,73.53,15.4
Poland,POL,2004,73.11,14.9
Poland,POL,2005,72.03,15.76
Poland,POL,2006,71.08,16.03
Poland,POL,2007,69.23,17.04
Poland,POL,2008,69.12,17.01
Poland,POL,2009,65.79,17.63
Poland,POL,2010,63.34,17.94
Poland,POL,2011,61.14,17.84
Poland,POL,2012,60.51,18
Poland,POL,2013,58.46,18.25
Poland,POL,2014,56.57,19.71
Poland,POL,2015,56.8,19.58
Poland,POL,2016,55.14,19.52
Poland,POL,2017,51.67,19.62
Poland,POL,2018,49.94,19.45
Poland,POL,2019,47.51,19.58
Portugal,PRT,1955,8.41,2.33
Portugal,PRT,1956,7.53,2.94
Portugal,PRT,1957,9.02,2.51
Portugal,PRT,1958,8.19,2.19
Portugal,PRT,1959,9.3,2.4
Portugal,PRT,1960,9.54,2.42
Portugal,PRT,1961,9.81,2.89
Portugal,PRT,1962,10.34,2.72
Portugal,PRT,1963,11.21,2.74
Portugal,PRT,1964,11.18,2.71
Portugal,PRT,1965,11.78,2.24
Portugal,PRT,1966,13.56,3.31
Portugal,PRT,1967,11.9,2.94
Portugal,PRT,1968,13.74,2.62
Portugal,PRT,1969,14.32,3.35
Portugal,PRT,1970,14.51,3.14
Portugal,PRT,1971,16.05,3.58
Portugal,PRT,1972,15.37,3.47
Portugal,PRT,1973,16.35,3.56
Portugal,PRT,1974,15.5,3.8
Portugal,PRT,1975,16.97,3.73
Portugal,PRT,1976,17.96,3.59
Portugal,PRT,1977,18.69,3.65
Portugal,PRT,1978,21.59,3.37
Portugal,PRT,1979,22.74,3.89
Portugal,PRT,1980,23.65,4.1
Portugal,PRT,1981,21.18,4.22
Portugal,PRT,1982,22.82,4.62
Portugal,PRT,1983,23.73,4.13
Portugal,PRT,1984,25.22,4.02
Portugal,PRT,1985,27.53,4.43
Portugal,PRT,1986,27.52,4.68
Portugal,PRT,1987,29.6,4.57
Portugal,PRT,1988,28.03,4.7
Portugal,PRT,1989,27.11,4.75
Portugal,PRT,1990,29.15,4.97
Portugal,PRT,1991,28.74,5.3
Portugal,PRT,1992,28.84,4.91
Portugal,PRT,1993,32.37,5.34
Portugal,PRT,1994,30.9,5.18
Portugal,PRT,1995,31.06,5.31
Portugal,PRT,1996,32.11,4.68
Portugal,PRT,1997,31.55,5.07
Portugal,PRT,1998,33.15,5.28
Portugal,PRT,1999,30.65,5.33
Portugal,PRT,2000,31.65,5.68
Portugal,PRT,2001,31.32,5.01
Portugal,PRT,2002,32.12,5.96
Portugal,PRT,2003,33.57,5.82
Portugal,PRT,2007,32.94,6.23
Portugal,PRT,2008,31.2,6.29
Portugal,PRT,2009,32.17,6.87
Portugal,PRT,2010,33.53,6.35
Portugal,PRT,2011,32.95,7.05
Portugal,PRT,2012,32.16,6.93
Portugal,PRT,2013,35.02,7.19
Portugal,PRT,2014,33.27,7.17
Portugal,PRT,2015,32.38,8.1
Portugal,PRT,2016,32.97,7.74
Portugal,PRT,2017,33.45,7.89
Portugal,PRT,2018,32.96,7.95
Puerto Rico,PRI,1961,16.33,4.28
Puerto Rico,PRI,1962,11.47,4.39
Puerto Rico,PRI,1963,12.55,6.08
Puerto Rico,PRI,1964,12.94,5.38
Puerto Rico,PRI,1965,13.5,4.35
Puerto Rico,PRI,1966,14.49,5.73
Puerto Rico,PRI,1969,16.04,6.88
Puerto Rico,PRI,1970,16.55,6.49
Puerto Rico,PRI,1971,18.36,4.68
Puerto Rico,PRI,1972,18.83,7
Puerto Rico,PRI,1973,16.39,7.45
Puerto Rico,PRI,1974,20.72,7.03
Puerto Rico,PRI,1975,22.83,7.18
Puerto Rico,PRI,1976,19.1,7.68
Puerto Rico,PRI,1977,18.45,8
Puerto Rico,PRI,1979,18.56,5.46
Puerto Rico,PRI,1980,15.44,7.63
Puerto Rico,PRI,1981,17.12,7.78
Puerto Rico,PRI,1982,20.08,7.28
Puerto Rico,PRI,1983,17.32,7.37
Puerto Rico,PRI,1984,19.4,7.54
Puerto Rico,PRI,1985,19.91,8.38
Puerto Rico,PRI,1986,22.83,7.1
Puerto Rico,PRI,1987,18.45,7.88
Puerto Rico,PRI,1988,21.69,8.3
Puerto Rico,PRI,1989,24.03,7.75
Puerto Rico,PRI,1990,21.75,8.41
Puerto Rico,PRI,1991,24.6,8.3
Puerto Rico,PRI,1992,20.45,8.24
Puerto Rico,PRI,1993,21.75,7
Puerto Rico,PRI,1994,20.46,8.07
Puerto Rico,PRI,1995,20.32,8.03
Puerto Rico,PRI,1996,20.01,8.79
Puerto Rico,PRI,1997,17.1,7.55
Puerto Rico,PRI,1998,19.98,7.19
Puerto Rico,PRI,1999,18.56,6.29
Puerto Rico,PRI,2000,18.81,7.16
Puerto Rico,PRI,2001,18.38,7.03
Puerto Rico,PRI,2002,16.04,6.15
Puerto Rico,PRI,2003,17.17,7.22
Puerto Rico,PRI,2004,16.77,6.85
Puerto Rico,PRI,2005,15.22,7.14
Puerto Rico,PRI,2006,17.25,7.52
Puerto Rico,PRI,2007,16.69,7.71
Puerto Rico,PRI,2008,15.99,6.97
Puerto Rico,PRI,2009,17.7,6.33
Puerto Rico,PRI,2010,17.33,6.51
Puerto Rico,PRI,2011,16.36,6.41
Puerto Rico,PRI,2012,15.83,7.58
Puerto Rico,PRI,2013,15.05,6.68
Puerto Rico,PRI,2014,15.88,6.54
Puerto Rico,PRI,2015,14.58,6.08
Puerto Rico,PRI,2016,12.41,5.64
Puerto Rico,PRI,2017,13.53,5.22
Reunion,REU,2001,34.44,3.51
Reunion,REU,2002,37.1,4.46
Reunion,REU,2003,46.33,5.09
Reunion,REU,2004,32.52,5.9
Reunion,REU,2005,39.62,4.55
Reunion,REU,2006,36.29,6.65
Reunion,REU,2007,31.62,6.71
Reunion,REU,2008,42.25,6.04
Reunion,REU,2009,36.71,6.29
Reunion,REU,2010,34.48,8.69
Reunion,REU,2011,31.24,8
Reunion,REU,2012,32.96,5.84
Reunion,REU,2013,30.41,4.71
Reunion,REU,2014,32.23,8.08
Reunion,REU,2015,31.39,8.41
Reunion,REU,2016,27.67,6.77
Romania,ROU,1959,28.25,6.67
Romania,ROU,1960,30.12,6.78
Romania,ROU,1961,37.58,8.29
Romania,ROU,1962,36.61,7.58
Romania,ROU,1963,27.54,6.17
Romania,ROU,1964,38.87,7.53
Romania,ROU,1965,39.76,7.5
Romania,ROU,1966,39.96,7.23
Romania,ROU,1967,37.99,7.05
Romania,ROU,1968,39.65,7.18
Romania,ROU,1969,29.48,6.02
Romania,ROU,1970,29.4,6.06
Romania,ROU,1971,30.53,5.76
Romania,ROU,1972,30.55,5.98
Romania,ROU,1973,30.9,5.95
Romania,ROU,1974,31.57,5.97
Romania,ROU,1975,32.1,6.02
Romania,ROU,1976,33.32,6.35
Romania,ROU,1977,33.43,6.55
Romania,ROU,1978,34.52,6.36
Romania,ROU,1980,35.45,7.19
Romania,ROU,1981,34.7,6.43
Romania,ROU,1982,35,6.24
Romania,ROU,1983,35.4,6.38
Romania,ROU,1984,36.5,6.3
Romania,ROU,1985,38.15,6.45
Romania,ROU,1986,40.27,6.66
Romania,ROU,1987,40.36,6.62
Romania,ROU,1988,42.24,6.65
Romania,ROU,1989,41.21,6.97
Romania,ROU,1990,40.98,7.2
Romania,ROU,1991,42.39,6.96
Romania,ROU,1992,45.33,6.85
Romania,ROU,1993,46.02,7.94
Romania,ROU,1994,47.81,7.76
Romania,ROU,1995,48.48,7.94
Romania,ROU,1996,47.54,7.9
Romania,ROU,1997,48.33,8.32
Romania,ROU,1998,48.94,8.3
Romania,ROU,1999,47.2,8.26
Romania,ROU,2000,49.87,8.76
Romania,ROU,2001,50.18,8.76
Romania,ROU,2002,50.67,8.7
Romania,ROU,2003,49.9,9.23
Romania,ROU,2004,49.97,8.59
Romania,ROU,2005,51.88,9.44
Romania,ROU,2006,50.94,9.94
Romania,ROU,2007,51.12,9.64
Romania,ROU,2008,51.97,9.55
Romania,ROU,2009,53.01,9.7
Romania,ROU,2010,52.33,10.05
Romania,ROU,2011,52.27,10.56
Romania,ROU,2012,52.19,10.99
Romania,ROU,2013,51.41,11.23
Romania,ROU,2014,52.55,11.27
Romania,ROU,2015,52.26,11.54
Romania,ROU,2016,50.98,11.59
Romania,ROU,2017,50.03,11.88
Romania,ROU,2018,48.36,12.13
Romania,ROU,2019,45.98,11.98
Russia,RUS,1980,64.37,7.24
Russia,RUS,1981,65.58,7.19
Russia,RUS,1982,67.11,7.25
Russia,RUS,1983,69.2,7.59
Russia,RUS,1984,70.07,7.48
Russia,RUS,1985,71.95,7.63
Russia,RUS,1986,74.71,7.86
Russia,RUS,1987,75.59,8.01
Russia,RUS,1988,77.62,8.15
Russia,RUS,1989,78.69,8.19
Russia,RUS,1990,79.06,8.23
Russia,RUS,1991,79.11,8.03
Russia,RUS,1992,78.49,8.13
Russia,RUS,1993,79.25,8.13
